show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,latitude,longitude
s13,Movie,Je Suis Karl,Christian Schwochow,Fleur Geffrier,Czech Republic,"September 23, 2021",2021,TV-MA,127 min,International Movies,"After most of her family is murdered in a terrorist bombing, a young woman is unknowingly lured into joining the very group that killed them.",49.7439047,15.3381061
s13,Movie,Je Suis Karl,Christian Schwochow,Aziz Dyab,Germany,"September 23, 2021",2021,TV-MA,127 min,Dramas,"After most of her family is murdered in a terrorist bombing, a young woman is unknowingly lured into joining the very group that killed them.",51.1638175,10.4478313
s13,Movie,Je Suis Karl,Christian Schwochow,Aziz Dyab,Germany,"September 23, 2021",2021,TV-MA,127 min,International Movies,"After most of her family is murdered in a terrorist bombing, a young woman is unknowingly lured into joining the very group that killed them.",51.1638175,10.4478313
s13,Movie,Je Suis Karl,Christian Schwochow,Aziz Dyab,Czech Republic,"September 23, 2021",2021,TV-MA,127 min,Dramas,"After most of her family is murdered in a terrorist bombing, a young woman is unknowingly lured into joining the very group that killed them.",49.7439047,15.3381061
s13,Movie,Je Suis Karl,Christian Schwochow,Aziz Dyab,Czech Republic,"September 23, 2021",2021,TV-MA,127 min,International Movies,"After most of her family is murdered in a terrorist bombing, a young woman is unknowingly lured into joining the very group that killed them.",49.7439047,15.3381061
s13,Movie,Je Suis Karl,Christian Schwochow,Mélanie Fouché,Germany,"September 23, 2021",2021,TV-MA,127 min,Dramas,"After most of her family is murdered in a terrorist bombing, a young woman is unknowingly lured into joining the very group that killed them.",51.1638175,10.4478313
s13,Movie,Je Suis Karl,Christian Schwochow,Mélanie Fouché,Germany,"September 23, 2021",2021,TV-MA,127 min,International Movies,"After most of her family is murdered in a terrorist bombing, a young woman is unknowingly lured into joining the very group that killed them.",51.1638175,10.4478313
s13,Movie,Je Suis Karl,Christian Schwochow,Mélanie Fouché,Czech Republic,"September 23, 2021",2021,TV-MA,127 min,Dramas,"After most of her family is murdered in a terrorist bombing, a young woman is unknowingly lured into joining the very group that killed them.",49.7439047,15.3381061
s13,Movie,Je Suis Karl,Christian Schwochow,Mélanie Fouché,Czech Republic,"September 23, 2021",2021,TV-MA,127 min,International Movies,"After most of her family is murdered in a terrorist bombing, a young woman is unknowingly lured into joining the very group that killed them.",49.7439047,15.3381061
s13,Movie,Je Suis Karl,Christian Schwochow,Elizaveta Maximová,Germany,"September 23, 2021",2021,TV-MA,127 min,Dramas,"After most of her family is murdered in a terrorist bombing, a young woman is unknowingly lured into joining the very group that killed them.",51.1638175,10.4478313
s13,Movie,Je Suis Karl,Christian Schwochow,Elizaveta Maximová,Germany,"September 23, 2021",2021,TV-MA,127 min,International Movies,"After most of her family is murdered in a terrorist bombing, a young woman is unknowingly lured into joining the very group that killed them.",51.1638175,10.4478313
s13,Movie,Je Suis Karl,Christian Schwochow,Elizaveta Maximová,Czech Republic,"September 23, 2021",2021,TV-MA,127 min,Dramas,"After most of her family is murdered in a terrorist bombing, a young woman is unknowingly lured into joining the very group that killed them.",49.7439047,15.3381061
s13,Movie,Je Suis Karl,Christian Schwochow,Elizaveta Maximová,Czech Republic,"September 23, 2021",2021,TV-MA,127 min,International Movies,"After most of her family is murdered in a terrorist bombing, a young woman is unknowingly lured into joining the very group that killed them.",49.7439047,15.3381061
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Klara Castanho,,"September 22, 2021",2021,TV-PG,91 min,Children & Family Movies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Klara Castanho,,"September 22, 2021",2021,TV-PG,91 min,Comedies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Lucca Picon,,"September 22, 2021",2021,TV-PG,91 min,Children & Family Movies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Lucca Picon,,"September 22, 2021",2021,TV-PG,91 min,Comedies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Júlia Gomes,,"September 22, 2021",2021,TV-PG,91 min,Children & Family Movies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Júlia Gomes,,"September 22, 2021",2021,TV-PG,91 min,Comedies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Marcus Bessa,,"September 22, 2021",2021,TV-PG,91 min,Children & Family Movies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Marcus Bessa,,"September 22, 2021",2021,TV-PG,91 min,Comedies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Kiria Malheiros,,"September 22, 2021",2021,TV-PG,91 min,Children & Family Movies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Kiria Malheiros,,"September 22, 2021",2021,TV-PG,91 min,Comedies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Fernanda Concon,,"September 22, 2021",2021,TV-PG,91 min,Children & Family Movies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Fernanda Concon,,"September 22, 2021",2021,TV-PG,91 min,Comedies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Gabriel Lima,,"September 22, 2021",2021,TV-PG,91 min,Children & Family Movies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Gabriel Lima,,"September 22, 2021",2021,TV-PG,91 min,Comedies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Caio Cabral,,"September 22, 2021",2021,TV-PG,91 min,Children & Family Movies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Caio Cabral,,"September 22, 2021",2021,TV-PG,91 min,Comedies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Leonardo Cidade,,"September 22, 2021",2021,TV-PG,91 min,Children & Family Movies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Leonardo Cidade,,"September 22, 2021",2021,TV-PG,91 min,Comedies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Jade Cardozo,,"September 22, 2021",2021,TV-PG,91 min,Children & Family Movies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s14,Movie,Confessions of an Invisible Girl,Bruno Garotti,Jade Cardozo,,"September 22, 2021",2021,TV-PG,91 min,Comedies,"When the clever but socially-awkward Tetê joins a new school, she'll do anything to fit in. But the queen bee among her classmates has other ideas.",,
s15,TV Show,Crime Stories: India Detectives,,,,"September 22, 2021",2021,TV-MA,1 Season,British TV Shows,Cameras following Bengaluru police on the job offer a rare glimpse into the complex and challenging inner workings of four major crime investigations.,,
s15,TV Show,Crime Stories: India Detectives,,,,"September 22, 2021",2021,TV-MA,1 Season,Crime TV Shows,Cameras following Bengaluru police on the job offer a rare glimpse into the complex and challenging inner workings of four major crime investigations.,,
s15,TV Show,Crime Stories: India Detectives,,,,"September 22, 2021",2021,TV-MA,1 Season,Docuseries,Cameras following Bengaluru police on the job offer a rare glimpse into the complex and challenging inner workings of four major crime investigations.,,
s16,TV Show,Dear White People,,Logan Browning,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Comedies,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
s16,TV Show,Dear White People,,Logan Browning,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Dramas,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
s16,TV Show,Dear White People,,Brandon P. Bell,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Comedies,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
s16,TV Show,Dear White People,,Brandon P. Bell,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Dramas,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
s16,TV Show,Dear White People,,DeRon Horton,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Comedies,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
s16,TV Show,Dear White People,,DeRon Horton,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Dramas,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
s16,TV Show,Dear White People,,Antoinette Robertson,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Comedies,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
s16,TV Show,Dear White People,,Antoinette Robertson,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Dramas,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
s16,TV Show,Dear White People,,John Patrick Amedori,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Comedies,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
s16,TV Show,Dear White People,,John Patrick Amedori,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Dramas,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
s16,TV Show,Dear White People,,Ashley Blaine Featherson,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Comedies,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
s16,TV Show,Dear White People,,Ashley Blaine Featherson,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Dramas,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
s16,TV Show,Dear White People,,Marque Richardson,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Comedies,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
s16,TV Show,Dear White People,,Marque Richardson,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Dramas,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
s16,TV Show,Dear White People,,Giancarlo Esposito,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Comedies,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
s16,TV Show,Dear White People,,Giancarlo Esposito,United States,"September 22, 2021",2021,TV-MA,4 Seasons,TV Dramas,"Students of color navigate the daily slights and slippery politics of life at an Ivy League college that's not nearly as ""post-racial"" as it thinks.",39.7837304,-100.445882
